Assembly Accession size
GCF_002759395.1_ASM275939v1_ NZ_CP021016 130315
GCF_002759415.1_ASM275941v1_ NZ_CP021019 62464
GCF_002759415.1_ASM275941v1_ NZ_CP021020 60748
GCF_002759415.1_ASM275941v1_ NZ_CP021021 43602
GCF_002759415.1_ASM275941v1_ NZ_CP021022 42380
GCF_002760915.1_ASM276091v1_ NZ_CP018636 59373
GCF_002760935.1_ASM276093v1_ NZ_CP018641 59371
GCF_002760955.1_ASM276095v1_ NZ_CP018643 118824
GCF_002760995.1_ASM276099v1_ NZ_CP018646 54796
GCF_002761035.1_ASM276103v1_ NZ_CP018656 244210
GCF_002761055.1_ASM276105v1_ NZ_CP018658 94039
GCF_002761075.1_ASM276107v1_ NZ_CP018660 59370
GCF_002761095.1_ASM276109v1_ NZ_CP018662 51980
GCF_002761095.1_ASM276109v1_ NZ_CP018663 59356
GCF_002761115.1_ASM276111v1_ NZ_CP018634 92831
GCF_002761135.1_ASM276113v1_ NZ_CP018638 95773
GCF_002761135.1_ASM276113v1_ NZ_CP018639 59335
GCF_002761155.1_ASM276115v1_ NZ_CP018649 54541
GCF_002761155.1_ASM276115v1_ NZ_CP018650 59372
GCF_002761235.1_ASM276123v1_ NZ_CP018045 11012
GCF_002761255.1_ASM276125v1_ NZ_CP017793 169793
GCF_002761255.1_ASM276125v1_ NZ_CP017794 54822
GCF_002761255.1_ASM276125v1_ NZ_CP017795 36019
GCF_002761255.1_ASM276125v1_ NZ_CP017796 10382
GCF_002761275.1_ASM276127v1_ NZ_CP017798 171477
GCF_002761275.1_ASM276127v1_ NZ_CP017799 54822
GCF_002761275.1_ASM276127v1_ NZ_CP017800 36019
GCF_002761275.1_ASM276127v1_ NZ_CP017801 10382
GCF_002761575.1_ASM276157v1_ NZ_CP024125 110967
GCF_002762135.3_ASM276213v3_ NZ_CP025337 10047
GCF_002762135.3_ASM276213v3_ NZ_CP025339 112565
GCF_002762135.3_ASM276213v3_ NZ_CP025338 11080
GCF_002762135.3_ASM276213v3_ NZ_CP025340 220023
GCF_002762135.3_ASM276213v3_ NZ_CP025336 3830
GCF_002763415.1_ASM276341v1_ NZ_CP018652 200045
GCF_002763415.1_ASM276341v1_ NZ_CP018653 59334
GCF_002763415.1_ASM276341v1_ NZ_CP018654 33784
GCF_002763515.2_ASM276351v3_ NZ_CP024651 14241
GCF_002763515.2_ASM276351v3_ NZ_CP024652 107274
GCF_002763655.1_ASM276365v1_ NZ_CP024713 68316
GCF_002763655.1_ASM276365v1_ NZ_CP024714 68156
GCF_002763675.1_ASM276367v1_ NZ_CP024648 8933
GCF_002763995.1_ASM276399v1_ NZ_CP024721 111776
GCF_002763995.1_ASM276399v1_ NZ_CP024722 5167
GCF_002764015.1_ASM276401v1_ NZ_CP024718 111779
GCF_002764015.1_ASM276401v1_ NZ_CP024719 5162
GCF_002764115.1_ASM276411v1_ NZ_CP017941 640058
GCF_002764115.1_ASM276411v1_ NZ_CP017943 586378
GCF_002764115.1_ASM276411v1_ NZ_CP017942 533425
GCF_002764115.1_ASM276411v1_ NZ_CP017944 286438
GCF_002764115.1_ASM276411v1_ NZ_CP017945 211008
GCF_002776575.1_ASM277657v1_ NZ_CP022549 196579
GCF_002776835.1_ASM277683v1_ NZ_CP017321 19091
GCF_002776835.1_ASM277683v1_ NZ_CP017320 39642
GCF_002776835.1_ASM277683v1_ NZ_CP017322 69402
GCF_002777275.1_ASM277727v1_ NZ_CP017788 169793
GCF_002777275.1_ASM277727v1_ NZ_CP017789 54822
GCF_002777275.1_ASM277727v1_ NZ_CP017790 36019
GCF_002777275.1_ASM277727v1_ NZ_CP017791 10382
GCF_002786455.2_ASM278645v2_ NZ_CP024186 105718
GCF_002786455.2_ASM278645v2_ NZ_CP024187 58284
GCF_002786455.2_ASM278645v2_ NZ_CP024188 42981
GCF_002786455.2_ASM278645v2_ NZ_CP024189 35934
GCF_002786655.1_ASM278665v1_ NZ_CP024831 216181
GCF_002786655.1_ASM278665v1_ NZ_CP024832 96987
GCF_002786655.1_ASM278665v1_ NZ_CP024833 46137
GCF_002786755.1_ASM278675v1_ NZ_CP024839 130922
GCF_002786755.1_ASM278675v1_ NZ_CP024840 96185
GCF_002786755.1_ASM278675v1_ NZ_CP024841 72689
GCF_002786865.1_ASM278686v1_ NZ_CP024820 46161
GCF_002787125.1_ASM278712v1_ NZ_CP024844 13781
GCF_002787215.1_ASM278721v1_ NZ_CP024852 167974
GCF_002787215.1_ASM278721v1_ NZ_CP024853 35812
GCF_002787215.1_ASM278721v1_ NZ_CP024854 96413
GCF_002787315.1_ASM278731v1_ NZ_CP024860 172588
GCF_002787315.1_ASM278731v1_ NZ_CP024861 33548
GCF_002787395.1_ASM278739v1_ NZ_CP024813 298989
GCF_002787395.1_ASM278739v1_ NZ_CP024814 44962
GCF_002787545.1_ASM278754v1_ NZ_CP024816 176274
GCF_002787545.1_ASM278754v1_ NZ_CP024817 96990
GCF_002787545.1_ASM278754v1_ NZ_CP024818 46161
GCF_002787645.1_ASM278764v1_ NZ_CP024827 122937
GCF_002787645.1_ASM278764v1_ NZ_CP024828 51455
GCF_002787645.1_ASM278764v1_ NZ_CP024829 32182
GCF_002787755.1_ASM278775v1_ NZ_CP024835 112150
GCF_002787755.1_ASM278775v1_ NZ_CP024836 96185
GCF_002787755.1_ASM278775v1_ NZ_CP024837 69628
GCF_002787935.1_ASM278793v1_ NZ_CP024822 118156
GCF_002787935.1_ASM278793v1_ NZ_CP024823 64564
GCF_002787935.1_ASM278793v1_ NZ_CP024824 62815
GCF_002787935.1_ASM278793v1_ NZ_CP024825 46161
GCF_002788115.1_ASM278811v1_ NZ_CP024863 139059
GCF_002788115.1_ASM278811v1_ NZ_CP024864 88768
GCF_002788115.1_ASM278811v1_ NZ_CP024865 48511
GCF_002788295.1_ASM278829v1_ NZ_CP024856 181436
GCF_002788295.1_ASM278829v1_ NZ_CP024857 76680
GCF_002788295.1_ASM278829v1_ NZ_CP024858 57991
GCF_002795285.1_ASM279528v1_ NZ_CP019575 20644
GCF_002796445.1_ASM279644v1_ NZ_CP024888 76754
GCF_002796505.1_ASM279650v1_ NZ_CP024882 115736
GCF_002796525.1_ASM279652v1_ NZ_CP024884 9294
GCF_002796545.1_ASM279654v1_ NZ_CP024895 306129
GCF_002796545.1_ASM279654v1_ NZ_CP024896 66491
GCF_002796585.1_ASM279658v1_ NZ_CP024887 102544
GCF_002796605.1_ASM279660v1_ NZ_CP024924 155488
GCF_002803805.1_ASM280380v2_ NZ_CP024975 86835
GCF_002803805.1_ASM280380v2_ NZ_CP024976 195578
GCF_002803805.1_ASM280380v2_ NZ_CP024977 62669
GCF_002803845.1_ASM280384v1_ NZ_CP024986 241081
GCF_002803865.1_ASM280386v1_ NZ_CP024971 28251
GCF_002803885.1_ASM280388v1_ NZ_CP024999 20730
GCF_002803905.1_ASM280390v1_ NZ_CP024802 2336
GCF_002803905.1_ASM280390v1_ NZ_CP024803 2088
GCF_002803905.1_ASM280390v1_ NZ_CP024804 1934
GCF_002803905.1_ASM280390v1_ NZ_CP024805 111310
GCF_002803905.1_ASM280390v1_ NZ_CP024806 51479
GCF_002811325.2_ASM281132v2_ NZ_CP028579 28689
GCF_002811325.2_ASM281132v2_ NZ_CP028580 12746
GCF_002811325.2_ASM281132v2_ NZ_CP028581 5596
GCF_002811325.2_ASM281132v2_ NZ_CP028582 149258
GCF_002811335.3_ASM281133v4_ NZ_CP029779 9080
GCF_002811335.3_ASM281133v4_ NZ_CP025964 260970
GCF_002811335.3_ASM281133v4_ NZ_CP025965 59730
GCF_002811335.3_ASM281133v4_ NZ_CP025966 130691
GCF_002811555.2_ASM281155v2_ NZ_CP027199 95895
GCF_002811555.2_ASM281155v2_ NZ_CP027200 75779
GCF_002811555.2_ASM281155v2_ NZ_CP027201 2088
GCF_002811555.2_ASM281155v2_ NZ_CP027202 265538
GCF_002811555.2_ASM281155v2_ NZ_CP027203 50520
GCF_002811555.2_ASM281155v2_ NZ_CP027204 45255
GCF_002812345.2_ASM281234v2_ NZ_CP025250 26757
GCF_002812365.1_ASM281236v1_ NZ_CP025006 167373
GCF_002812365.1_ASM281236v1_ NZ_CP025007 51423
GCF_002812385.1_ASM281238v1_ NZ_CP025009 176049
GCF_002812385.1_ASM281238v1_ NZ_CP025010 118202
GCF_002812485.1_ASM281248v1_ NZ_CP025004 5284
GCF_002812665.1_ASM281266v1_ NZ_CP025038 199686
GCF_002812665.1_ASM281266v1_ NZ_CP025039 146689
GCF_002812665.1_ASM281266v1_ NZ_CP025040 83541
GCF_002812665.1_ASM281266v1_ NZ_CP025041 63772
GCF_002812665.1_ASM281266v1_ NZ_CP025042 35713
GCF_002812865.1_ASM281286v1_ NZ_CP025052 59923
GCF_002812885.1_ASM281288v1_ NZ_CP025054 59923
GCF_002813065.1_ASM281306v1_ NZ_CP018261 54698
GCF_002813575.1_ASM281357v1_ NZ_CP024786 28479
GCF_002813575.1_ASM281357v1_ NZ_CP024787 68844
GCF_002813575.1_ASM281357v1_ NZ_CP024788 101520
GCF_002813575.1_ASM281357v1_ NZ_CP024789 144585
GCF_002813575.1_ASM281357v1_ NZ_CP024790 152318
GCF_002813575.1_ASM281357v1_ NZ_CP024791 239322
GCF_002813575.1_ASM281357v1_ NZ_CP024792 327173
GCF_002813575.1_ASM281357v1_ NZ_CP024793 805120
GCF_002813595.1_ASM281359v1_ NZ_CP025081 231583
GCF_002813615.1_ASM281361v1_ NZ_CP016356 106416
GCF_002813755.1_ASM281375v1_ NZ_CP018062 147076
GCF_002813775.1_ASM281377v1_ NZ_CP020371 416864
GCF_002813775.1_ASM281377v1_ NZ_CP020372 484824
GCF_002813875.1_ASM281387v1_ NZ_CP024657 158531
GCF_002813875.1_ASM281387v1_ NZ_CP024656 102005
GCF_002813875.1_ASM281387v1_ NZ_CP024658 124659
GCF_002813975.1_ASM281397v1_ NZ_CP015525 59372
GCF_002813995.1_ASM281399v1_ NZ_CP015527 59371
GCF_002814035.1_ASM281403v1_ NZ_CP018001 481964
GCF_002814095.1_ASM281409v1_ NZ_CP021914 347721
GCF_002814095.1_ASM281409v1_ NZ_CP021915 273585
GCF_002814095.1_ASM281409v1_ NZ_CP021916 133288
GCF_002814095.1_ASM281409v1_ NZ_CP021917 109721
GCF_002814095.1_ASM281409v1_ NZ_CP021919 49149
GCF_002814095.1_ASM281409v1_ NZ_CP021918 38612
GCF_002814115.1_ASM281411v1_ NZ_CP022484 65180
GCF_002814115.1_ASM281411v1_ NZ_CP022485 59380
GCF_002814115.1_ASM281411v1_ NZ_CP022486 31392
GCF_002814115.1_ASM281411v1_ NZ_CP022487 5121
GCF_002814155.1_ASM281415v1_ NZ_CP023400 148952
GCF_002831485.1_ASM283148v1_ NZ_CP025083 58524
GCF_002831505.1_ASM283150v1_ NZ_CP025078 56373
GCF_002831585.1_ASM283158v1_ NZ_CP025114 285478
GCF_002833405.1_ASM283340v1_ NZ_CP025124 70808
GCF_002833405.1_ASM283340v1_ NZ_CP025133 1329
GCF_002833405.1_ASM283340v1_ NZ_CP025134 1226
GCF_002833405.1_ASM283340v1_ NZ_CP025123 129321
GCF_002833405.1_ASM283340v1_ NZ_CP025125 7275
GCF_002833405.1_ASM283340v1_ NZ_CP025126 7049
GCF_002833405.1_ASM283340v1_ NZ_CP025127 6800
GCF_002833405.1_ASM283340v1_ NZ_CP025130 1636
GCF_002833405.1_ASM283340v1_ NZ_CP025128 5115
GCF_002833405.1_ASM283340v1_ NZ_CP025129 2168
GCF_002833405.1_ASM283340v1_ NZ_CP025131 1598
GCF_002833405.1_ASM283340v1_ NZ_CP025132 1566
GCF_002833425.1_ASM283342v1_ NZ_CP025144 204123
GCF_002833425.1_ASM283342v1_ NZ_CP025145 149158
GCF_002833445.1_ASM283344v1_ NZ_CP025141 204734
GCF_002833445.1_ASM283344v1_ NZ_CP025142 152230
GCF_002833465.1_ASM283346v1_ NZ_CP025147 205953
GCF_002833465.1_ASM283346v1_ NZ_CP025148 161986
GCF_002838185.1_ASM283818v1_ NZ_CP017949 93078
GCF_002843135.1_ASM284313v1_ NZ_CP025210 1960
GCF_002843525.1_ASM284352v1_ NZ_CP025260 63182
GCF_002843665.1_ASM284366v1_ NZ_CP025267 74241
GCF_002843985.1_ASM284398v1_ NZ_CP025282 108453
GCF_002844165.1_ASM284416v1_ NZ_CP022408 81950
GCF_002844335.1_ASM284433v1_ NZ_CP019156 129893
GCF_002844335.1_ASM284433v1_ NZ_CP019157 100322
GCF_002844375.1_ASM284437v1_ NZ_CP024200 908044
GCF_002844685.1_ASM284468v1_ NZ_CP025329 286854
GCF_002846135.1_ASM284613v1_ NZ_CP025402 241162
GCF_002846135.1_ASM284613v1_ NZ_CP025403 133281
GCF_002846995.1_ASM284699v1_ NZ_CP017455 43580
GCF_002847305.1_ASM284730v1_ NZ_CP025409 92522
GCF_002847305.1_ASM284730v1_ NZ_CP025410 81868
GCF_002847305.1_ASM284730v1_ NZ_CP025411 20460
GCF_002847445.1_ASM284744v1_ NZ_CP025431 267361
GCF_002847445.1_ASM284744v1_ NZ_CP025432 214101
GCF_002847445.1_ASM284744v1_ NZ_CP025433 150390
GCF_002847445.1_ASM284744v1_ NZ_CP025434 20283
GCF_002848365.1_ASM284836v1_ NZ_CP025493 122411
GCF_002848365.1_ASM284836v1_ NZ_CP025492 165144
GCF_002848385.1_ASM284838v1_ NZ_CP025426 253120
GCF_002848385.1_ASM284838v1_ NZ_CP025427 142988
GCF_002848445.1_ASM284844v1_ NZ_CP025436 91767
GCF_002848465.1_ASM284846v1_ NZ_CP025439 63151
GCF_002848485.1_ASM284848v1_ NZ_CP025441 63182
GCF_002848505.1_ASM284850v1_ NZ_CP025444 25550
GCF_002848545.1_ASM284854v1_ NZ_CP025457 223274
GCF_002848545.1_ASM284854v1_ NZ_CP025458 128563
GCF_002848545.1_ASM284854v1_ NZ_CP025459 10060
GCF_002848545.1_ASM284854v1_ NZ_CP025460 5596
GCF_002848565.1_ASM284856v1_ NZ_CP025467 246557
GCF_002848565.1_ASM284856v1_ NZ_CP025468 129684
GCF_002848565.1_ASM284856v1_ NZ_CP025469 3353
GCF_002848565.1_ASM284856v1_ NZ_CP025470 106402
GCF_002848585.1_ASM284858v1_ NZ_CP025462 261706
GCF_002848585.1_ASM284858v1_ NZ_CP025463 161580
GCF_002848585.1_ASM284858v1_ NZ_CP025464 10060
GCF_002848585.1_ASM284858v1_ NZ_CP025465 5596
GCF_002848625.1_ASM284862v1_ NZ_CP023781 199876
GCF_002848625.1_ASM284862v1_ NZ_CP023782 10647
GCF_002848625.1_ASM284862v1_ NZ_CP023783 4374
GCF_002848645.1_ASM284864v1_ NZ_CP023785 199876
GCF_002848645.1_ASM284864v1_ NZ_CP023786 40911
GCF_002848645.1_ASM284864v1_ NZ_CP023787 10647
GCF_002848645.1_ASM284864v1_ NZ_CP023788 4374
GCF_002848665.1_ASM284866v1_ NZ_CP023795 202553
GCF_002848665.1_ASM284866v1_ NZ_CP023796 40911
GCF_002848665.1_ASM284866v1_ NZ_CP023797 10647
GCF_002848665.1_ASM284866v1_ NZ_CP023798 4375
GCF_002848685.1_ASM284868v1_ NZ_CP023790 199068
GCF_002848685.1_ASM284868v1_ NZ_CP023791 40911
GCF_002848685.1_ASM284868v1_ NZ_CP023792 10647
GCF_002848685.1_ASM284868v1_ NZ_CP023793 4374
GCF_002848705.1_ASM284870v1_ NZ_CP023805 201207
GCF_002848705.1_ASM284870v1_ NZ_CP023806 10647
GCF_002848705.1_ASM284870v1_ NZ_CP023807 4374
GCF_002848725.1_ASM284872v1_ NZ_CP023800 202540
GCF_002848725.1_ASM284872v1_ NZ_CP023801 40911
GCF_002848725.1_ASM284872v1_ NZ_CP023802 10647
GCF_002848725.1_ASM284872v1_ NZ_CP023803 4374
GCF_002848745.1_ASM284874v1_ NZ_CP023809 202553
GCF_002848745.1_ASM284874v1_ NZ_CP023810 10647
GCF_002848745.1_ASM284874v1_ NZ_CP023811 4374
GCF_002848745.1_ASM284874v1_ NZ_CP023812 81514
GCF_002849695.1_ASM284969v1_ NZ_CP018938 45350
GCF_002849695.1_ASM284969v1_ NZ_CP018939 73970
GCF_002849715.1_ASM284971v1_ NZ_CP018865 244759
GCF_002849715.1_ASM284971v1_ NZ_CP018864 25865
GCF_002849875.1_ASM284987v1_ NZ_CP018322 237311
GCF_002849895.1_ASM284989v1_ NZ_CP018868 68058
GCF_002849915.1_ASM284991v1_ NZ_CP015445 13399
GCF_002849935.1_ASM284993v1_ NZ_CP015497 45858
GCF_002849955.1_ASM284995v1_ NZ_CP015499 7514
GCF_002850015.1_ASM285001v1_ NZ_CP016492 34178
GCF_002850015.1_ASM285001v1_ NZ_CP016493 18164
GCF_002850015.1_ASM285001v1_ NZ_CP016494 11886
GCF_002850015.1_ASM285001v1_ NZ_CP016495 10962
GCF_002850015.1_ASM285001v1_ NZ_CP016496 10370
GCF_002850235.1_ASM285023v1_ NZ_CP019601 36316
GCF_002850255.1_ASM285025v1_ NZ_CP022523 1244003
GCF_002850295.1_ASM285029v1_ NZ_CP025539 185327
GCF_002850295.1_ASM285029v1_ NZ_CP025540 66874
GCF_002850435.1_ASM285043v1_ NZ_CP021115 114735
GCF_002850435.1_ASM285043v1_ NZ_CP021116 261246
GCF_002850435.1_ASM285043v1_ NZ_CP021117 123025
GCF_002850535.1_ASM285053v1_ NZ_CP025002 12395
GCF_002850555.1_ASM285055v1_ NZ_CP025224 70706
GCF_002850675.3_ASM285067v4_ NZ_CP025946 12819
GCF_002850675.3_ASM285067v4_ NZ_CP025945 13138
GCF_002850675.3_ASM285067v4_ NZ_CP025947 2443
GCF_002850675.3_ASM285067v4_ NZ_CP025948 46161
GCF_002850675.3_ASM285067v4_ NZ_CP025944 89048
GCF_002850675.3_ASM285067v4_ NZ_CP025949 73313
GCF_002850695.2_ASM285069v2_ NZ_CP028562 14800
GCF_002850695.2_ASM285069v2_ NZ_CP028563 11840
GCF_002850695.2_ASM285069v2_ NZ_CP028564 2811
GCF_002850695.2_ASM285069v2_ NZ_CP028565 32665
GCF_002850695.2_ASM285069v2_ NZ_CP028566 38976
GCF_002850695.2_ASM285069v2_ NZ_CP028567 241090
GCF_002852915.3_ASM285291v3_ NZ_CP027063 235448
GCF_002852945.2_ASM285294v2_ NZ_CP028779 3999
GCF_002852945.2_ASM285294v2_ NZ_CP028780 2442
GCF_002852945.2_ASM285294v2_ NZ_CP028781 159394
GCF_002852945.2_ASM285294v2_ NZ_CP028782 74017
GCF_002852975.2_ASM285297v2_ NZ_CP029379 11970
GCF_002852975.2_ASM285297v2_ NZ_CP029380 5596
GCF_002852975.2_ASM285297v2_ NZ_CP029381 146790
GCF_002852975.2_ASM285297v2_ NZ_CP029382 85185
GCF_002852975.2_ASM285297v2_ NZ_CP029383 178871
GCF_002852995.2_ASM285299v2_ NZ_CP028784 182097
GCF_002852995.2_ASM285299v2_ NZ_CP028785 5733
GCF_002852995.2_ASM285299v2_ NZ_CP028786 54035
GCF_002853435.2_ASM285343v2_ NZ_CP028543 159355
GCF_002853435.2_ASM285343v2_ NZ_CP028544 110562
GCF_002853435.2_ASM285343v2_ NZ_CP028545 10060
GCF_002853435.2_ASM285343v2_ NZ_CP028546 5596
GCF_002853435.2_ASM285343v2_ NZ_CP028547 73791
GCF_002853655.1_ASM285365v1_ NZ_CP024135 63978
GCF_002853655.1_ASM285365v1_ NZ_CP024136 93781
GCF_002853655.1_ASM285365v1_ NZ_CP024137 107279
GCF_002853715.1_ASM285371v1_ NZ_CP024139 64765
GCF_002853715.1_ASM285371v1_ NZ_CP024140 166233
GCF_002853805.1_ASM285380v1_ NZ_CP024142 66596
GCF_002853805.1_ASM285380v1_ NZ_CP024143 254423
GCF_002853805.1_ASM285380v1_ NZ_CP024144 96973
GCF_002853805.1_ASM285380v1_ NZ_CP024145 106478
GCF_002853805.1_ASM285380v1_ NZ_CP024146 88553
GCF_002854065.1_ASM285406v1_ NZ_CP024148 62585
GCF_002854065.1_ASM285406v1_ NZ_CP024149 33301
GCF_002854065.1_ASM285406v1_ NZ_CP024150 108710
GCF_002854065.1_ASM285406v1_ NZ_CP024151 97858
GCF_002854065.1_ASM285406v1_ NZ_CP024152 87351
GCF_002854065.1_ASM285406v1_ NZ_CP024153 98181
GCF_002854065.1_ASM285406v1_ NZ_CP024154 84404
GCF_002855325.1_ASM285532v1_ NZ_CP024128 50013
GCF_002855325.1_ASM285532v1_ NZ_CP024129 123884
GCF_002855325.1_ASM285532v1_ NZ_CP024130 88460
GCF_002855415.1_ASM285541v1_ NZ_CP024132 35098
GCF_002855415.1_ASM285541v1_ NZ_CP024133 190293
GCF_002859105.1_ASM285910v1_ NZ_CP025252 33924
GCF_002859105.1_ASM285910v1_ NZ_CP025253 105801
GCF_002860085.1_ASM286008v1_ NZ_CP019052 65533
GCF_002860085.1_ASM286008v1_ NZ_CP019053 155802
GCF_002860085.1_ASM286008v1_ NZ_CP019054 116028
GCF_002860085.1_ASM286008v1_ NZ_CP019055 184166
GCF_002860105.1_ASM286010v1_ NZ_CP019072 33858
GCF_002860105.1_ASM286010v1_ NZ_CP019073 46145
GCF_002860105.1_ASM286010v1_ NZ_CP019074 73992
GCF_002860105.1_ASM286010v1_ NZ_CP019075 96986
GCF_002860105.1_ASM286010v1_ NZ_CP019076 127772
GCF_002863665.1_ASM286366v1_ NZ_CP024055 88839
GCF_002863665.1_ASM286366v1_ NZ_CP024054 48982
GCF_002863665.1_ASM286366v1_ NZ_CP024053 6675
GCF_002863685.1_ASM286368v1_ NZ_CP024617 88896
GCF_002863685.1_ASM286368v1_ NZ_CP024616 48983
GCF_002863685.1_ASM286368v1_ NZ_CP024615 6675
GCF_002863725.1_ASM286372v1_ NZ_CP019123 32592
GCF_002863745.1_ASM286374v1_ NZ_CP018910 9501
GCF_002863765.1_ASM286376v1_ NZ_CP019175 94727
GCF_002863785.1_ASM286378v1_ NZ_CP019203 178238
GCF_002863845.1_ASM286384v1_ NZ_CP022280 191691
GCF_002863845.1_ASM286384v1_ NZ_CP022281 59190
GCF_002863885.1_ASM286388v1_ NZ_CP023674 87524
GCF_002863885.1_ASM286388v1_ NZ_CP023675 46664
GCF_002863905.1_ASM286390v1_ NZ_CP024892 236354
GCF_002863905.1_ASM286390v1_ NZ_CP024891 90897
GCF_002865605.1_ASM286560v1_ NZ_CP025584 149225
GCF_002865605.1_ASM286560v1_ NZ_CP025585 28805
GCF_002865785.1_ASM286578v1_ NZ_CP013700 267642
GCF_002865805.1_ASM286580v1_ NZ_CP013842 10111
GCF_002865825.1_ASM286582v1_ NZ_CP013846 17430
GCF_002865825.1_ASM286582v1_ NZ_CP013844 215420
GCF_002865845.1_ASM286584v1_ NZ_CP013848 42784
GCF_002865885.1_ASM286588v1_ NZ_CP013851 10109
GCF_002865885.1_ASM286588v1_ NZ_CP013852 23278
GCF_002865995.1_ASM286599v1_ NZ_CP014149 34354
GCF_002866045.1_ASM286604v1_ NZ_CP014152 241076
GCF_002866125.1_ASM286612v1_ NZ_CP014220 10089
GCF_002866125.1_ASM286612v1_ NZ_CP014221 23294
GCF_002866125.1_ASM286612v1_ NZ_CP014218 57585
GCF_002866225.1_ASM286622v1_ NZ_CP014172 23294
GCF_002866225.1_ASM286622v1_ NZ_CP014173 56844
GCF_002868735.1_ASM286873v1_ NZ_CP025613 1003851
GCF_002868735.1_ASM286873v1_ NZ_CP025614 237129
GCF_002868735.1_ASM286873v1_ NZ_CP025615 155413
GCF_002868755.1_ASM286875v1_ NZ_CP025587 71500
GCF_002868755.1_ASM286875v1_ NZ_CP025588 27858
GCF_002868755.1_ASM286875v1_ NZ_CP025589 55784
GCF_002868775.1_ASM286877v1_ NZ_CP025591 60980
GCF_002870165.1_ASM287016v1_ NZ_CP025625 84952
GCF_002870165.1_ASM287016v1_ NZ_CP025626 144225
GCF_002872455.1_ASM287245v1_ NZ_CP025677 129356
GCF_002872455.1_ASM287245v1_ NZ_CP025678 57110
GCF_002872455.1_ASM287245v1_ NZ_CP025679 68747
GCF_002880615.1_ASM288061v1_ NZ_CP025758 62588
GCF_002880635.1_ASM288063v1_ NZ_CP025755 35515
GCF_002880635.1_ASM288063v1_ NZ_CP025756 258454
GCF_002887655.1_ASM288765v1_ NZ_CP025798 96819
GCF_002888685.1_ASM288868v1_ NZ_CP010596 261822
GCF_002888685.1_ASM288868v1_ NZ_CP010597 78214
GCF_002888685.1_ASM288868v1_ NZ_CP010598 65359
GCF_002888715.1_ASM288871v1_ NZ_CP010806 221490
GCF_002888715.1_ASM288871v1_ NZ_CP010807 117673
GCF_002888715.1_ASM288871v1_ NZ_CP010808 80683
GCF_002888715.1_ASM288871v1_ NZ_CP010809 69149
GCF_002888715.1_ASM288871v1_ NZ_CP010810 64673
GCF_002891665.1_ASM289166v1_ NZ_CP010697 219155
GCF_002891665.1_ASM289166v1_ NZ_CP010698 109110
GCF_002891665.1_ASM289166v1_ NZ_CP010699 96267
GCF_002891665.1_ASM289166v1_ NZ_CP010700 79859
GCF_002891665.1_ASM289166v1_ NZ_CP010701 78201
GCF_002891665.1_ASM289166v1_ NZ_CP010702 68548
GCF_002891665.1_ASM289166v1_ NZ_CP010703 41118
GCF_002891665.1_ASM289166v1_ NZ_CP010704 5961
GCF_002891905.1_ASM289190v1_ NZ_CP010657 205393
GCF_002891905.1_ASM289190v1_ NZ_CP010658 133901
GCF_002891905.1_ASM289190v1_ NZ_CP010659 69311
GCF_002891905.1_ASM289190v1_ NZ_CP010660 68735
GCF_002891925.1_ASM289192v1_ NZ_CP010716 232711
GCF_002891925.1_ASM289192v1_ NZ_CP010717 206797
GCF_002891925.1_ASM289192v1_ NZ_CP010718 103699
GCF_002891925.1_ASM289192v1_ NZ_CP010719 69385
GCF_002891925.1_ASM289192v1_ NZ_CP010720 69233
GCF_002891925.1_ASM289192v1_ NZ_CP010721 40573
GCF_002891925.1_ASM289192v1_ NZ_CP010722 36658
GCF_002891925.1_ASM289192v1_ NZ_CP010723 16050
GCF_002891925.1_ASM289192v1_ NZ_CP010724 7323
GCF_002891945.1_ASM289194v1_ NZ_CP010736 226965
GCF_002891945.1_ASM289194v1_ NZ_CP010737 183844
GCF_002891945.1_ASM289194v1_ NZ_CP010738 78204
GCF_002891945.1_ASM289194v1_ NZ_CP010739 68668
GCF_002891945.1_ASM289194v1_ NZ_CP010740 57427
GCF_002891965.1_ASM289196v1_ NZ_CP010630 255840
GCF_002891965.1_ASM289196v1_ NZ_CP010631 171534
GCF_002891965.1_ASM289196v1_ NZ_CP010632 72715
GCF_002891965.1_ASM289196v1_ NZ_CP010633 65848
GCF_002891965.1_ASM289196v1_ NZ_CP010634 60878
GCF_002891965.1_ASM289196v1_ NZ_CP010635 54309
GCF_002891985.1_ASM289198v1_ NZ_CP010624 219155
GCF_002891985.1_ASM289198v1_ NZ_CP010625 78200
GCF_002891985.1_ASM289198v1_ NZ_CP010626 68421
GCF_002891985.1_ASM289198v1_ NZ_CP010627 63741
GCF_002891985.1_ASM289198v1_ NZ_CP010628 5999
GCF_002892005.1_ASM289200v1_ NZ_CP010669 219155
GCF_002892005.1_ASM289200v1_ NZ_CP010670 78201
GCF_002892005.1_ASM289200v1_ NZ_CP010671 68506
GCF_002892005.1_ASM289200v1_ NZ_CP010672 5999
GCF_002892025.1_ASM289202v1_ NZ_CP010611 234655
GCF_002892025.1_ASM289202v1_ NZ_CP010612 226389
GCF_002892025.1_ASM289202v1_ NZ_CP010613 78210
GCF_002892025.1_ASM289202v1_ NZ_CP010614 70131
GCF_002892025.1_ASM289202v1_ NZ_CP010615 60878
GCF_002892025.1_ASM289202v1_ NZ_CP010616 57789
GCF_002892045.1_ASM289204v1_ NZ_CP010662 234655
