Assembly Accession size
GCF_003018195.1_ASM301819v1_ NZ_CP027366 5065883
GCF_003018215.1_ASM301821v1_ NZ_CP027371 4901620
GCF_003018235.1_ASM301823v1_ NZ_CP027437 5012557
GCF_003018255.1_ASM301825v1_ NZ_CP027440 4892666
GCF_003018275.1_ASM301827v1_ NZ_CP027449 5077228
GCF_003018315.1_ASM301831v1_ NZ_CP027555 5584939
GCF_003018335.1_ASM301833v1_ NZ_CP027579 5030044
GCF_003018355.1_ASM301835v1_ NZ_CP027584 4997979
GCF_003018375.1_ASM301837v1_ NZ_CP027587 5235560
GCF_003018395.1_ASM301839v1_ NZ_CP027591 5168350
GCF_003018455.1_ASM301845v1_ NZ_CP027599 5942969
GCF_003018475.1_ASM301847v1_ NZ_CP027550 4836918
GCF_003018495.1_ASM301849v1_ NZ_CP027552 5434442
GCF_003018535.1_ASM301853v1_ NZ_CP027573 5411943
GCF_003018555.1_ASM301855v1_ NZ_CP027577 5646446
GCF_003018575.1_ASM301857v1_ NZ_CP027582 5680428
GCF_003018615.1_ASM301861v1_ NZ_CP027586 5272286
GCF_003018655.1_ASM301865v1_ NZ_CP027312 5167951
GCF_003018675.1_ASM301867v1_ NZ_CP027313 5549395
GCF_003018695.1_ASM301869v1_ NZ_CP027317 5388260
GCF_003018715.1_ASM301871v1_ NZ_CP027331 5438694
GCF_003018755.1_ASM301875v1_ NZ_CP027342 5040163
GCF_003018775.1_ASM301877v1_ NZ_CP027351 5442537
GCF_003018795.1_ASM301879v1_ NZ_CP027352 5647195
GCF_003018815.1_ASM301881v1_ NZ_CP027355 5367251
GCF_003018835.1_ASM301883v1_ NZ_CP027361 5325246
GCF_003018855.1_ASM301885v1_ NZ_CP027373 4904151
GCF_003018875.1_ASM301887v1_ NZ_CP027380 5401672
GCF_003018895.1_ASM301889v1_ NZ_CP027387 5645983
GCF_003018915.1_ASM301891v1_ NZ_CP027388 5440026
GCF_003018935.1_ASM301893v1_ NZ_CP027435 5400138
GCF_003018995.1_ASM301899v1_ NZ_CP027362 5385516
GCF_003019035.1_ASM301903v1_ NZ_CP027447 5168620
GCF_003019055.1_ASM301905v1_ NZ_CP027454 5338915
GCF_003019075.1_ASM301907v1_ NZ_CP027459 5253712
GCF_003019095.1_ASM301909v1_ NZ_CP027461 5095223
GCF_003019115.1_ASM301911v1_ NZ_CP027462 4847172
GCF_003019135.1_ASM301913v1_ NZ_CP027464 5243827
GCF_003019155.1_ASM301915v1_ NZ_CP027544 5486407
GCF_003019175.1_ASM301917v1_ NZ_CP027546 5509931
GCF_003019215.1_ASM301921v1_ NZ_CP027766 5489451
GCF_003019255.1_ASM301925v1_ NZ_CP027846 2630191
GCF_003019275.1_ASM301927v1_ NZ_CP027848 2095131
GCF_003019295.1_ASM301929v1_ NZ_CP028101 2180101
GCF_003019315.1_ASM301931v1_ NZ_CP028102 2716766
GCF_003019655.1_ASM301965v1_ NZ_CP028103 3303644
GCF_003019675.1_ASM301967v1_ NZ_CP028105 3537675
GCF_003019695.1_ASM301969v1_ NZ_CP028106 1678881
GCF_003019715.1_ASM301971v1_ NZ_CP028107 2286018
GCF_003019735.1_ASM301973v1_ NZ_CP020664 5020243
GCF_003019755.1_ASM301975v1_ NZ_CP028108 2541084
GCF_003019785.1_ASM301978v1_ NZ_CP028109 2299539
GCF_003019815.1_ASM301981v1_ NZ_CP027773 5873297
GCF_003019815.1_ASM301981v1_ NZ_CP027774 1141940
GCF_003019855.1_ASM301985v1_ NZ_CP027852 3505422
GCF_003019925.1_ASM301992v1_ NZ_CP020388 5408082
GCF_003019945.1_ASM301994v1_ NZ_CP020394 3317400
GCF_003019945.1_ASM301994v1_ NZ_CP020396 2262065
GCF_003019945.1_ASM301994v1_ NZ_CP020395 1248348
GCF_003019965.1_ASM301996v1_ NZ_CP020397 3428385
GCF_003019965.1_ASM301996v1_ NZ_CP020398 2344186
GCF_003019985.1_ASM301998v1_ NZ_CP020357 3860623
GCF_003020005.1_ASM302000v1_ NZ_CP020093 3175846
GCF_003020025.1_ASM302002v1_ NZ_CP020390 3819771
GCF_003020025.1_ASM302002v1_ NZ_CP020389 2853041
GCF_003020045.1_ASM302004v1_ NZ_CP025286 3009515
GCF_003020185.1_ASM302018v1_ NZ_CP020392 3827809
GCF_003020185.1_ASM302018v1_ NZ_CP020391 2940845
GCF_003020685.1_ASM302068v1_ NZ_CP027497 2883877
GCF_003020705.1_ASM302070v1_ NZ_CP027506 2731844
GCF_003020725.1_ASM302072v1_ NZ_CP027512 2855729
GCF_003020745.1_ASM302074v1_ NZ_CP027517 2863087
GCF_003020765.1_ASM302076v1_ NZ_CP027501 2912017
GCF_003020825.1_ASM302082v1_ NZ_CP023478 5217996
GCF_003020845.1_ASM302084v1_ NZ_CP020383 5361178
GCF_003020885.1_ASM302088v1_ NZ_CP026853 5074586
GCF_003024155.1_ASM302415v1_ NZ_CP028136 4380140
GCF_003025345.2_ASM302534v2_ NZ_CP020560 6118054
GCF_003025365.1_ASM302536v1_ NZ_CP028148 1939844
GCF_003028315.1_ASM302831v1_ NZ_CP028150 2688408
GCF_003028335.1_ASM302833v1_ NZ_CP028162 7050928
GCF_003028835.1_ASM302883v1_ NZ_CP028326 3232830
GCF_003028855.1_ASM302885v1_ NZ_CP028324 6337491
GCF_003029495.1_ASM302949v1_ NZ_CP027123 3993838
GCF_003029645.1_ASM302964v1_ NZ_CP028163 2882275
GCF_003030025.1_ASM303002v1_ NZ_CP028166 4815114
GCF_003030045.1_ASM303004v1_ NZ_CP028180 5438150
GCF_003030065.1_ASM303006v1_ NZ_CP028190 2913744
GCF_003030085.1_ASM303008v1_ NZ_CP028165 2790673
GCF_003030105.1_ASM303010v1_ NZ_CP028169 4941290
GCF_003030125.1_ASM303012v1_ NZ_CP028172 4636770
GCF_003030145.1_ASM303014v1_ NZ_CP028176 5279647
GCF_003030165.1_ASM303016v1_ NZ_CP028183 3062735
GCF_003030185.1_ASM303018v1_ NZ_CP028185 1831911
GCF_003030205.1_ASM303020v1_ NZ_CP028187 1894971
GCF_003030225.1_ASM303022v1_ NZ_CP028189 2719423
GCF_003030245.1_ASM303024v1_ NZ_CP028192 5071057
GCF_003030265.1_ASM303026v1_ NZ_CP028196 4740838
GCF_003030285.1_ASM303028v1_ NZ_CP028199 4857558
GCF_003030305.1_ASM303030v1_ NZ_CP023676 2495001
GCF_003030345.1_ASM303034v1_ NZ_CP028158 8333965
GCF_003030365.1_ASM303036v1_ NZ_CP027701 4889200
GCF_003030385.1_ASM303038v1_ NZ_CP028159 8386853
GCF_003030405.1_ASM303040v1_ NZ_CP028333 2994410
GCF_003030425.1_ASM303042v1_ NZ_CP028285 2928142
GCF_003030465.1_ASM303046v1_ NZ_CP028339 3658031
GCF_003030905.1_ASM303090v1_ NZ_CP028341 2192428
GCF_003030925.1_ASM303092v1_ NZ_CP028355 4944783
GCF_003030985.1_ASM303098v1_ NZ_CP028358 4738432
GCF_003031205.1_ASM303120v1_ NZ_CP020534 3164924
GCF_003031205.1_ASM303120v1_ NZ_CP020533 1141928
GCF_003031225.1_ASM303122v1_ NZ_CP019961 4774500
GCF_003031245.1_ASM303124v1_ NZ_CP019967 5371816
GCF_003031265.1_ASM303126v1_ NZ_CP019966 5269926
GCF_003031305.1_ASM303130v1_ NZ_CP024842 4975878
GCF_003031325.1_ASM303132v1_ NZ_CP024874 5369387
GCF_003031345.1_ASM303134v1_ NZ_CP024916 5399501
GCF_003031365.1_ASM303136v1_ NZ_CP025609 4735208
GCF_003031385.1_ASM303138v1_ NZ_CP025610 4723880
GCF_003031405.1_ASM303140v1_ NZ_CP020469 4803686
GCF_003031425.1_ASM303142v1_ NZ_CP020467 2855675
GCF_003031485.1_ASM303148v1_ NZ_CP021105 2745711
GCF_003031835.1_ASM303183v1_ NZ_CP020565 4698556
GCF_003031855.1_ASM303185v1_ NZ_CP025217 4840810
GCF_003031875.1_ASM303187v1_ NZ_CP025218 4774550
GCF_003031895.1_ASM303189v1_ NZ_CP025219 2950984
GCF_003031915.1_ASM303191v1_ NZ_CP025220 3031937
GCF_003031935.1_ASM303193v1_ NZ_CP025221 2987434
GCF_003031955.1_ASM303195v1_ NZ_CP025222 2995531
GCF_003031975.1_ASM303197v1_ NZ_CP025560 3015231
GCF_003031995.1_ASM303199v1_ NZ_CP025554 4678516
GCF_003032015.1_ASM303201v1_ NZ_CP025555 4870262
GCF_003032035.1_ASM303203v1_ NZ_CP025559 4685973
GCF_003032055.1_ASM303205v1_ NZ_CP025565 2996364
GCF_003032075.1_ASM303207v1_ NZ_CP025567 2979032
GCF_003032455.1_ASM303245v1_ NZ_CP028349 4071006
GCF_003032475.1_ASM303247v1_ NZ_CP028369 9851971
GCF_003032495.1_ASM303249v1_ NZ_CP028367 4358421
GCF_003033905.1_ASM303390v1_ NZ_CP027118 4719625
GCF_003037325.2_ASM303732v2_ NZ_CP028797 5360164
GCF_003037615.2_ASM303761v2_ NZ_CP029388 5288751
GCF_003038215.2_ASM303821v2_ NZ_CP028793 5376106
GCF_003043895.1_ASM304389v1_ NZ_CP025568 3026819
GCF_003043915.1_ASM304391v1_ NZ_CP027103 4754025
GCF_003045165.1_ASM304516v1_ NZ_CP028437 3929794
GCF_003047005.1_ASM304700v1_ NZ_CP028440 3893072
GCF_003047025.1_ASM304702v1_ NZ_CP028439 3893071
GCF_003047045.1_ASM304704v1_ NZ_CP028441 3893029
GCF_003047065.1_ASM304706v1_ NZ_CP020620 2009973
GCF_003047125.1_ASM304712v1_ NZ_CP017635 3241343
GCF_003047125.1_ASM304712v1_ NZ_CP017636 1712705
GCF_003047145.1_ASM304714v1_ NZ_CP025149 4524660
GCF_003047165.1_ASM304716v1_ NZ_CP027061 3899251
GCF_003047185.1_ASM304718v1_ NZ_CP028490 6080544
GCF_003047205.1_ASM304720v1_ NZ_CP028491 2678168
GCF_003047225.1_ASM304722v1_ NZ_CP024794 5130901
GCF_003048255.1_ASM304825v1_ NZ_CP028487 4986001
GCF_003048375.1_ASM304837v1_ NZ_CP021642 1975443
GCF_003049785.1_ASM304978v1_ NZ_CP023467 4997541
GCF_003049805.1_ASM304980v1_ NZ_CP023484 5108113
GCF_003049825.1_ASM304982v1_ NZ_CP027477 6444290
GCF_003050665.1_ASM305066v1_ NZ_CP028325 1680898
GCF_003050685.1_ASM305068v1_ NZ_CP009750 4761583
GCF_003051885.1_ASM305188v1_ NZ_CP028520 4607442
GCF_003051945.1_ASM305194v1_ NZ_CP028538 4776104
GCF_003051965.1_ASM305196v1_ NZ_CP028574 4052410
GCF_003051985.2_ASM305198v2_ NZ_CP028578 4812358
GCF_003052005.1_ASM305200v1_ NZ_CP028584 6886080
GCF_003052025.1_ASM305202v1_ NZ_CP023682 2064754
GCF_003052045.1_ASM305204v1_ NZ_CP023677 2072170
GCF_003052165.1_ASM305216v1_ NZ_CP024869 3720309
GCF_003052645.1_ASM305264v1_ NZ_CP028702 4682574
GCF_003052665.1_ASM305266v1_ NZ_CP028703 4614635
GCF_003052765.1_ASM305276v1_ NZ_CP028730 4896215
GCF_003052785.2_ASM305278v2_ NZ_CP028729 4754975
GCF_003053755.1_ASM305375v1_ NZ_CP027604 4775558
GCF_003054385.1_ASM305438v1_ NZ_CP028716 5398745
GCF_003054425.1_ASM305442v1_ NZ_CP028813 3837027
GCF_003054475.1_ASM305447v1_ NZ_CP020114 5294286
GCF_003054495.1_ASM305449v1_ NZ_CP028514 2690058
GCF_003054515.1_ASM305451v1_ NZ_CP028425 3127098
GCF_003054535.1_ASM305453v1_ NZ_CP020752 4597370
GCF_003054555.1_ASM305455v1_ NZ_CP026304 8396100
GCF_003054575.1_ASM305457v1_ NZ_CP023715 2058755
GCF_003055625.1_ASM305562v1_ NZ_CP028811 3464207
GCF_003055645.1_ASM305564v1_ NZ_CP028826 6207556
GCF_003055835.1_ASM305583v1_ NZ_CP028833 2338282
GCF_003057965.1_ASM305796v1_ NZ_CP020921 1774794
GCF_003058345.1_ASM305834v1_ NZ_CP028842 3858511
GCF_003058365.1_ASM305836v1_ NZ_CP028858 2723120
GCF_003058445.1_ASM305844v1_ NZ_CP028859 3920316
GCF_003058465.1_ASM305846v1_ NZ_CP028901 4227194
GCF_003060725.1_ASM306072v1_ NZ_CP028909 1705686
GCF_003060745.1_ASM306074v1_ NZ_CP028910 1684042
GCF_003060765.1_ASM306076v1_ NZ_CP028911 1614396
GCF_003060785.1_ASM306078v1_ NZ_CP028912 1634231
GCF_003060805.1_ASM306080v1_ NZ_CP028914 6434389
GCF_003060825.1_ASM306082v1_ NZ_CP028922 4888410
GCF_003060845.1_ASM306084v1_ NZ_CP028917 6867314
GCF_003060865.1_ASM306086v1_ NZ_CP028918 3694576
GCF_003061265.1_ASM306126v1_ NZ_CP028926 2277636
GCF_003061385.1_ASM306138v1_ NZ_CP028927 2305006
GCF_003061515.1_ASM306151v1_ NZ_CP028924 4305442
GCF_003063555.1_ASM306355v1_ NZ_CP028968 5301518
GCF_003063625.1_ASM306362v1_ NZ_CP026604 5663044
GCF_003063705.1_ASM306370v1_ NZ_CP024784 5157054
GCF_003063785.1_ASM306378v1_ NZ_CP028827 2975504
GCF_003063785.1_ASM306378v1_ NZ_CP028828 1072331
GCF_003063885.1_ASM306388v1_ NZ_CP028892 2955400
GCF_003063885.1_ASM306388v1_ NZ_CP028893 1095478
GCF_003065365.1_ASM306536v1_ NZ_CP023276 1995529
GCF_003065405.1_ASM306540v1_ NZ_CP026947 2511302
GCF_003065425.1_ASM306542v1_ NZ_CP026949 3161403
GCF_003065485.1_ASM306548v1_ NZ_CP026951 2810080
GCF_003065605.1_ASM306560v1_ NZ_CP026952 3717741
GCF_003069525.1_ASM306952v1_ NZ_CP028932 5341581
GCF_003070865.1_ASM307086v1_ NZ_CP026948 2357924
GCF_003070885.1_ASM307088v1_ NZ_CP028913 3052052
GCF_003071285.1_ASM307128v1_ NZ_CP028951 5086051
GCF_003071305.1_ASM307130v1_ NZ_CP028953 5225737
GCF_003071325.1_ASM307132v1_ NZ_CP028956 4221270
GCF_003071365.1_ASM307136v1_ NZ_CP028960 3209973
GCF_003071405.1_ASM307140v1_ NZ_CP020470 3548948
GCF_003071425.1_ASM307142v1_ NZ_CP020484 2880780
GCF_003071445.1_ASM307144v1_ NZ_CP020488 2883830
GCF_003071465.1_ASM307146v1_ NZ_CP020874 3975084
GCF_003071485.1_ASM307148v1_ NZ_CP020912 4694308
GCF_003071545.1_ASM307154v1_ NZ_CP027677 4887378
GCF_003071565.1_ASM307156v1_ NZ_CP028946 5180277
GCF_003071585.1_ASM307158v1_ NZ_CP028947 5138817
GCF_003071605.1_ASM307160v1_ NZ_CP028948 5140937
GCF_003071625.1_ASM307162v1_ NZ_CP028949 5140918
GCF_003071645.1_ASM307164v1_ NZ_CP028950 4849791
GCF_003071665.1_ASM307166v1_ NZ_CP026265 5301880
GCF_003072465.1_ASM307246v1_ NZ_CP025628 741697
GCF_003072485.1_ASM307248v1_ NZ_CP025989 837348
GCF_003072585.1_ASM307258v1_ NZ_CP025618 3104554
GCF_003072605.1_ASM307260v1_ NZ_CP026736 5129603
GCF_003072645.1_ASM307264v1_ NZ_CP028897 5032832
GCF_003073235.1_ASM307323v1_ NZ_CP024038 5319773
GCF_003073255.1_ASM307325v1_ NZ_CP025079 4233757
GCF_003073275.1_ASM307327v1_ NZ_CP027225 5599325
GCF_003073315.1_ASM307331v1_ NZ_CP028990 5275382
GCF_003073335.1_ASM307333v1_ NZ_CP028994 5511019
GCF_003073375.1_ASM307337v1_ NZ_CP029002 3737915
GCF_003073395.1_ASM307339v1_ NZ_CP029031 2872769
GCF_003073415.1_ASM307341v1_ NZ_CP029030 2829743
GCF_003073435.1_ASM307343v1_ NZ_CP029032 2872769
GCF_003073455.1_ASM307345v1_ NZ_CP029034 3947271
GCF_003073475.1_ASM307347v1_ NZ_CP029033 2768961
GCF_003073495.1_ASM307349v1_ NZ_CP029036 4794849
GCF_003073515.1_ASM307351v1_ NZ_CP029041 4914635
GCF_003073535.1_ASM307353v1_ NZ_CP029040 4807052
GCF_003073555.1_ASM307355v1_ NZ_CP029038 4766139
GCF_003073575.1_ASM307357v1_ NZ_CP029035 4694397
GCF_003073595.1_ASM307359v1_ NZ_CP029039 4694399
GCF_003073615.1_ASM307361v1_ NZ_CP029089 6853499
GCF_003073635.1_ASM307363v1_ NZ_CP029080 2786146
GCF_003073655.1_ASM307365v1_ NZ_CP029082 2911287
GCF_003073675.1_ASM307367v1_ NZ_CP029099 5439007
GCF_003073695.1_ASM307369v1_ NZ_CP029093 6584825
GCF_003073715.1_ASM307371v1_ NZ_CP029087 2909586
GCF_003073735.1_ASM307373v1_ NZ_CP029088 7125975
GCF_003073755.1_ASM307375v1_ NZ_CP029084 2793317
GCF_003073775.1_ASM307377v1_ NZ_CP029086 2749935
GCF_003073795.1_ASM307379v1_ NZ_CP029090 7267567
GCF_003073815.1_ASM307381v1_ NZ_CP029108 4688906
GCF_003073835.1_ASM307383v1_ NZ_CP029115 4831922
GCF_003073875.1_ASM307387v1_ NZ_CP029111 4875835
GCF_003073895.1_ASM307389v1_ NZ_CP029097 7139518
GCF_003073935.1_ASM307393v1_ NZ_CP029133 4219380
GCF_003073955.1_ASM307395v1_ NZ_CP029122 4695904
GCF_003073975.1_ASM307397v1_ NZ_CP029128 5925399
GCF_003073995.1_ASM307399v1_ NZ_CP029126 4891057
GCF_003074015.1_ASM307401v1_ NZ_CP029137 5331435
GCF_003074035.1_ASM307403v1_ NZ_CP029049 3702287
GCF_003074055.1_ASM307405v1_ NZ_CP029043 7641029
GCF_003074075.1_ASM307407v1_ NZ_CP029141 5935069
GCF_003076275.1_ASM307627v1_ NZ_CP029064 5035829
GCF_003076295.1_ASM307629v1_ NZ_CP029001 2382253
GCF_003076315.1_ASM307631v1_ NZ_CP029004 2384672
GCF_003076335.1_ASM307633v1_ NZ_CP021034 3193464
GCF_003076355.1_ASM307635v1_ NZ_CP021038 3186916
GCF_003076375.1_ASM307637v1_ NZ_CP016157 2680372
GCF_003076415.1_ASM307641v1_ NZ_CP021067 2856344
GCF_003076415.1_ASM307641v1_ NZ_CP021068 713299
GCF_003076415.1_ASM307641v1_ NZ_CP021069 3497405
GCF_003076435.1_ASM307643v1_ NZ_CP021086 3164369
GCF_003076455.1_ASM307645v1_ NZ_CP020918 4621116
GCF_003076475.1_ASM307647v1_ NZ_CP020919 4224053
GCF_003076495.1_ASM307649v1_ NZ_CP020928 2556971
GCF_003076535.1_ASM307653v1_ NZ_CP023414 4013888
GCF_003076555.1_ASM307655v1_ NZ_CP026495 5246307
GCF_003076795.1_ASM307679v1_ NZ_CP029072 4800506
GCF_003076855.1_ASM307685v1_ NZ_CP029075 4876254
GCF_003076875.1_ASM307687v1_ NZ_CP029074 4886609
GCF_003076895.1_ASM307689v1_ NZ_CP028141 3477001
GCF_003076895.1_ASM307689v1_ NZ_CP028142 1818040
GCF_003085735.1_ASM308573v1_ NZ_CP020034 3394092
GCF_003085735.1_ASM308573v1_ NZ_CP020035 1902897
GCF_003086595.1_ASM308659v1_ NZ_CP029146 5366612
GCF_003095635.1_ASM309563v1_ NZ_CP029164 4971313
GCF_003095655.1_ASM309565v1_ NZ_CP029151 3623447
GCF_003095675.1_ASM309567v1_ NZ_CP029154 4295210
GCF_003095695.1_ASM309569v1_ NZ_CP029152 4240954
GCF_003096015.2_ASM309601v2_ NZ_CP029185 3841771
GCF_003096035.1_ASM309603v1_ NZ_CP029186 3983546
GCF_003096075.1_ASM309607v1_ NZ_CP015449 3774363
GCF_003096095.1_ASM309609v1_ NZ_CP015453 3878247
GCF_003096155.1_ASM309615v1_ NZ_CP015642 2661512
GCF_003096175.1_ASM309617v1_ NZ_CP020953 5695241
GCF_003096215.1_ASM309621v1_ NZ_CP023704 4016170
GCF_003097515.1_ASM309751v1_ NZ_CP029188 7289495
GCF_003097535.1_ASM309753v1_ NZ_CP029187 3552756
GCF_003097555.1_ASM309755v1_ NZ_CP017459 2892868
GCF_003097575.1_ASM309757v1_ NZ_CP021886 2034706
GCF_003097595.1_ASM309759v1_ NZ_CP028977 3230192
GCF_003097695.1_ASM309769v1_ NZ_CP028894 3015094
GCF_003097695.1_ASM309769v1_ NZ_CP028895 1070374
GCF_003099975.1_ASM309997v1_ NZ_CP029205 641689
GCF_003100395.1_ASM310039v1_ NZ_CP029210 3890087
GCF_003100575.1_ASM310057v1_ NZ_CP029231 4162966
GCF_003101015.1_ASM310101v1_ NZ_CP029206 2263191
GCF_003111645.1_ASM311164v1_ NZ_CP022187 4572081
GCF_003111665.1_ASM311166v1_ NZ_CP022188 4886933
GCF_003111685.1_ASM311168v1_ NZ_CP022189 2693385
GCF_003111685.1_ASM311168v1_ NZ_CP022190 1350393
GCF_003111705.1_ASM311170v1_ NZ_CP029173 5664348
GCF_003111725.1_ASM311172v1_ NZ_CP029166 2915384
GCF_003111745.1_ASM311174v1_ NZ_CP029172 2902681
GCF_003111765.1_ASM311176v1_ NZ_CP027862 3761642
GCF_003111785.1_ASM311178v1_ NZ_CP029180 4722506
GCF_003112145.1_ASM311214v1_ NZ_CP028110 5391064
GCF_003112165.1_ASM311216v1_ NZ_CP028112 5631913
GCF_003112185.1_ASM311218v1_ NZ_CP028116 5648177
GCF_003112205.1_ASM311220v1_ NZ_CP028122 5057506
GCF_003112225.1_ASM311222v1_ NZ_CP028126 5785882
GCF_003112245.1_ASM311224v1_ NZ_CP028117 5198840
GCF_003119115.1_ASM311911v1_ NZ_CP022364 3020351
GCF_003119375.1_ASM311937v1_ NZ_CP028342 3477006
GCF_003119375.1_ASM311937v1_ NZ_CP028343 1818054
GCF_003122105.1_ASM312210v1_ NZ_CP029242 4893130
GCF_003122365.1_ASM312236v1_ NZ_CP029254 7180417
GCF_003122385.1_ASM312238v1_ NZ_CP029255 5877431
GCF_003122405.1_ASM312240v1_ NZ_CP020942 4999360
GCF_003130605.1_ASM313060v1_ NZ_CP029336 4694373
GCF_003130705.1_ASM313070v1_ NZ_CP021354 6611769
GCF_003130755.1_ASM313075v1_ NZ_CP018297 3189949
GCF_003130755.1_ASM313075v1_ NZ_CP018298 1395825
GCF_003130795.1_ASM313079v1_ NZ_CP029352 1351902
GCF_003130795.1_ASM313079v1_ NZ_CP029353 2538983
GCF_003130795.1_ASM313079v1_ NZ_CP029354 605262
GCF_003130795.1_ASM313079v1_ NZ_CP029355 77812
GCF_003143515.1_ASM314351v1_ NZ_CP029343 5844653
GCF_003143535.1_ASM314353v1_ NZ_CP029346 3116291
GCF_003143555.1_ASM314355v1_ NZ_CP029347 3214946
GCF_003143895.1_ASM314389v1_ NZ_CP029351 4010110
GCF_003143915.1_ASM314391v1_ NZ_CP029349 3197727
GCF_003144075.1_ASM314407v1_ NZ_CP029372 2894782
GCF_003144175.1_ASM314417v1_ NZ_CP029398 2196724
GCF_003146635.1_ASM314663v1_ NZ_CP029432 5417030
GCF_003146655.1_ASM314665v1_ NZ_CP029437 5416268
GCF_003146685.1_ASM314668v1_ NZ_CP029443 5418306
GCF_003147545.1_ASM314754v1_ NZ_CP029361 7488586
GCF_003147565.1_ASM314756v1_ NZ_CP021129 818848
GCF_003148385.1_ASM314838v1_ NZ_CP029463 3441304
GCF_003148415.1_ASM314841v1_ NZ_CP029465 4350498
GCF_003149495.1_ASM314949v1_ NZ_CP025958 8998893
GCF_003149515.1_ASM314951v1_ NZ_CP029145 5027597
GCF_003149695.1_ASM314969v1_ NZ_CP029070 4046611
GCF_003149715.1_ASM314971v1_ NZ_CP029069 4041665
GCF_003149795.1_ASM314979v1_ NZ_CP029071 3982905
GCF_003150835.1_ASM315083v1_ NZ_CP029479 2828535
GCF_003150935.1_ASM315093v1_ NZ_CP029476 1683102
GCF_003151025.1_ASM315102v1_ NZ_CP029477 2018944
GCF_003151075.1_ASM315107v1_ NZ_CP029482 6730253
GCF_003151175.1_ASM315117v1_ NZ_CP029478 3301370
GCF_003151255.1_ASM315125v1_ NZ_CP029481 4403107
GCF_003172975.1_ASM317297v1_ NZ_CP029491 2145290
GCF_003172995.1_ASM317299v1_ NZ_CP029490 2198571
GCF_003173015.1_ASM317301v1_ NZ_CP029494 3052043
GCF_003173275.1_ASM317327v1_ NZ_CP029541 9641634
GCF_003173695.1_ASM317369v1_ NZ_CP029544 1856015
GCF_003173715.1_ASM317371v1_ NZ_CP029550 6788375
GCF_003173735.1_ASM317373v1_ NZ_CP029551 5539695
GCF_003173755.1_ASM317375v1_ NZ_CP029553 6162702
GCF_003173775.1_ASM317377v1_ NZ_CP029552 6542583
GCF_003176795.1_ASM317679v1_ NZ_CP029560 2145017
GCF_003176815.1_ASM317681v1_ NZ_CP029559 2144746
GCF_003176835.1_ASM317683v1_ NZ_CP028160 2579381
GCF_003176855.1_ASM317685v1_ NZ_CP028381 5044460
GCF_003176915.1_ASM317691v1_ NZ_CP029619 1193042
GCF_003177035.1_ASM317703v1_ NZ_CP029488 4141708
GCF_003177055.1_ASM317705v1_ NZ_CP029451 4198614
GCF_003177075.1_ASM317707v1_ NZ_CP029546 2927257
GCF_003177235.1_ASM317723v1_ NZ_CP029567 4900176
GCF_003177255.1_ASM317725v1_ NZ_CP029568 5070296
GCF_003180975.1_ASM318097v1_ NZ_CP029574 4771844
GCF_003180995.1_ASM318099v1_ NZ_CP029579 5261695
GCF_003181015.1_ASM318101v1_ NZ_CP029569 3975885
GCF_003181035.1_ASM318103v1_ NZ_CP029576 5043703
GCF_003181055.1_ASM318105v1_ NZ_CP029582 5438025
GCF_003181075.1_ASM318107v1_ NZ_CP029593 4933577
GCF_003181095.1_ASM318109v1_ NZ_CP029587 5255790
GCF_003181135.1_ASM318113v1_ NZ_CP029590 5257213
GCF_003181155.1_ASM318115v1_ NZ_CP029595 4933522
GCF_003181175.1_ASM318117v1_ NZ_CP029597 5285790
GCF_003182655.1_ASM318265v1_ NZ_CP027300 5142714
GCF_003183825.1_ASM318382v1_ NZ_CP029604 5708950
GCF_003183845.1_ASM318384v1_ NZ_CP029603 9269701
GCF_003184225.1_ASM318422v1_ NZ_CP020915 4040837
GCF_003184245.1_ASM318424v1_ NZ_CP025437 3642571
GCF_003184265.1_ASM318426v1_ NZ_CP027663 3398398
GCF_003184305.1_ASM318430v1_ NZ_CP021456 2443996
GCF_003184325.1_ASM318432v1_ NZ_CP028157 4668881
GCF_003184425.1_ASM318442v1_ NZ_CP028151 4668875
GCF_003184445.1_ASM318444v1_ NZ_CP020647 3696624
GCF_003184465.1_ASM318446v1_ NZ_CP020818 5336932
GCF_003184485.1_ASM318448v1_ NZ_CP020819 5200288
GCF_003184985.1_ASM318498v1_ NZ_CP028468 2774523
GCF_003185005.1_ASM318500v1_ NZ_CP028470 2774523
GCF_003186105.1_ASM318610v1_ NZ_CP029629 2808798
GCF_003186125.1_ASM318612v1_ NZ_CP029627 2844513
GCF_003186185.1_ASM318618v1_ NZ_CP020649 5204290
GCF_003186205.1_ASM318620v1_ NZ_CP020650 5209087
GCF_003186225.1_ASM318622v1_ NZ_CP020652 4773898
GCF_003186245.1_ASM318624v1_ NZ_CP020653 3698268
GCF_003186265.1_ASM318626v1_ NZ_CP020655 4773897
GCF_003186285.1_ASM318628v1_ NZ_CP020646 4773906
GCF_003186305.1_ASM318630v1_ NZ_CP020648 4773977
GCF_003186415.1_ASM318641v1_ NZ_CP021162 4656282
GCF_003186475.1_ASM318647v1_ NZ_CP021164 5059456
GCF_003186535.1_ASM318653v1_ NZ_CP021165 5203126
GCF_003186565.1_ASM318656v1_ NZ_CP021167 4656223
GCF_003186595.1_ASM318659v1_ NZ_CP020645 5242373
GCF_003186685.1_ASM318668v1_ NZ_CP020651 5200001
GCF_003186765.1_ASM318676v1_ NZ_CP020654 4773876
